"","study","pat_con","id","trial","reward","pun","choices","fullid"
"307",1,0,16,7,1,0,1,16
"308",1,0,16,8,0,1,2,16
"309",1,0,16,9,1,0,2,16
"310",1,0,16,10,1,0,1,16
"311",1,0,16,11,1,0,1,16
"312",1,0,16,12,1,0,1,16
"313",1,0,16,13,1,0,1,16
"314",1,0,16,14,1,0,1,16
"315",1,0,16,15,1,0,1,16
"316",1,0,16,16,1,0,1,16
"317",1,0,16,17,0,1,1,16
"318",1,0,16,18,0,1,1,16
"319",1,0,16,19,0,1,1,16
"320",1,0,16,20,1,0,2,16
"321",1,0,17,1,1,0,2,17
"322",1,0,17,2,0,1,1,17
"323",1,0,17,3,1,0,2,17
"324",1,0,17,4,1,0,1,17
"325",1,0,17,5,0,1,2,17
"326",1,0,17,6,1,0,2,17
"327",1,0,17,7,1,0,1,17
"328",1,0,17,8,0,1,2,17
"329",1,0,17,9,1,0,1,17
"330",1,0,17,10,1,0,1,17
"331",1,0,17,11,1,0,2,17
"332",1,0,17,12,1,0,1,17
"333",1,0,17,13,1,0,2,17
"334",1,0,17,14,1,0,1,17
"335",1,0,17,15,1,0,1,17
"336",1,0,17,16,1,0,2,17
"337",1,0,17,17,0,1,1,17
"338",1,0,17,18,0,1,2,17
"339",1,0,17,19,0,1,1,17
"340",1,0,17,20,1,0,2,17
"341",1,0,18,1,1,0,2,18
"342",1,0,18,2,0,1,1,18
"343",1,0,18,3,1,0,2,18
"344",1,0,18,4,1,0,1,18
"345",1,0,18,5,0,1,1,18
"346",1,0,18,6,1,0,2,18
"347",1,0,18,7,1,0,1,18
"348",1,0,18,8,0,1,1,18
"349",1,0,18,9,1,0,2,18
"350",1,0,18,10,1,0,1,18
"351",1,0,18,11,1,0,1,18
"352",1,0,18,12,1,0,1,18
"353",1,0,18,13,1,0,1,18
"354",1,0,18,14,1,0,1,18
"355",1,0,18,15,1,0,1,18
"356",1,0,18,16,1,0,1,18
"357",1,0,18,17,0,1,1,18
"358",1,0,18,18,0,1,1,18
"359",1,0,18,19,0,1,2,18
"360",1,0,18,20,1,0,2,18
"361",1,0,19,1,1,0,1,19
"362",1,0,19,2,0,1,2,19
"363",1,0,19,3,1,0,1,19
"364",1,0,19,4,1,0,1,19
"365",1,0,19,5,0,1,1,19
"366",1,0,19,6,1,0,2,19
"367",1,0,19,7,1,0,1,19
"368",1,0,19,8,0,1,2,19
"369",1,0,19,9,1,0,1,19
"370",1,0,19,10,1,0,2,19
"371",1,0,19,11,1,0,1,19
"372",1,0,19,12,1,0,2,19
"373",1,0,19,13,1,0,1,19
"374",1,0,19,14,1,0,1,19
"375",1,0,19,15,1,0,1,19
"376",1,0,19,16,1,0,1,19
"377",1,0,19,17,0,1,1,19
"378",1,0,19,18,0,1,1,19
"379",1,0,19,19,0,1,2,19
"380",1,0,19,20,1,0,1,19
"381",1,0,20,1,1,0,2,20
"382",1,0,20,2,0,1,1,20
"383",1,0,20,3,1,0,2,20
"384",1,0,20,4,1,0,1,20
"385",1,0,20,5,0,1,1,20
"386",1,0,20,6,1,0,1,20
"387",1,0,20,7,1,0,1,20
"388",1,0,20,8,0,1,1,20
"389",1,0,20,9,1,0,1,20
"390",1,0,20,10,1,0,1,20
"391",1,0,20,11,1,0,1,20
"392",1,0,20,12,1,0,1,20
"393",1,0,20,13,1,0,1,20
"394",1,0,20,14,1,0,1,20
"395",1,0,20,15,1,0,1,20
"396",1,0,20,16,1,0,1,20
"397",1,0,20,17,0,1,1,20
"398",1,0,20,18,0,1,1,20
"399",1,0,20,19,0,1,2,20
"400",1,0,20,20,1,0,2,20
"401",1,0,21,1,1,0,1,21
"402",1,0,21,2,0,1,2,21
"403",1,0,21,3,1,0,1,21
"404",1,0,21,4,1,0,2,21
"405",1,0,21,5,0,1,1,21
"406",1,0,21,6,1,0,1,21
"407",1,0,21,7,1,0,1,21
"408",1,0,21,8,0,1,2,21
"409",1,0,21,9,1,0,2,21
"410",1,0,21,10,1,0,1,21
"411",1,0,21,11,1,0,1,21
"412",1,0,21,12,1,0,2,21
"413",1,0,21,13,1,0,1,21
"414",1,0,21,14,1,0,1,21
"415",1,0,21,15,1,0,1,21
"416",1,0,21,16,1,0,1,21
"417",1,0,21,17,0,1,1,21
"418",1,0,21,18,0,1,2,21
"419",1,0,21,19,0,1,1,21
"420",1,0,21,20,1,0,2,21
"421",1,0,22,1,1,0,2,22
"422",1,0,22,2,0,1,1,22
"423",1,0,22,3,1,0,2,22
"424",1,0,22,4,1,0,1,22
"425",1,0,22,5,0,1,1,22
"426",1,0,22,6,1,0,2,22
"427",1,0,22,7,1,0,1,22
"428",1,0,22,8,0,1,1,22
"429",1,0,22,9,1,0,2,22
"430",1,0,22,10,1,0,1,22
"431",1,0,22,11,1,0,1,22
"432",1,0,22,12,1,0,1,22
"433",1,0,22,13,1,0,1,22
"434",1,0,22,14,1,0,1,22
"435",1,0,22,15,1,0,1,22
"436",1,0,22,16,1,0,1,22
"437",1,0,22,17,0,1,2,22
"438",1,0,22,18,0,1,1,22
"439",1,0,22,19,0,1,2,22
"440",1,0,22,20,1,0,1,22
"441",1,0,23,1,1,0,1,23
"442",1,0,23,2,0,1,2,23
"443",1,0,23,3,1,0,2,23
"444",1,0,23,4,1,0,1,23
"445",1,0,23,5,0,1,1,23
"446",1,0,23,6,1,0,2,23
"447",1,0,23,7,1,0,2,23
"448",1,0,23,8,0,1,1,23
"449",1,0,23,9,1,0,1,23
"450",1,0,23,10,1,0,1,23
"451",1,0,23,11,1,0,1,23
"452",1,0,23,12,1,0,1,23
"453",1,0,23,13,1,0,1,23
"454",1,0,23,14,1,0,1,23
"455",1,0,23,15,1,0,1,23
"456",1,0,23,16,1,0,1,23
"457",1,0,23,17,0,1,1,23
"458",1,0,23,18,0,1,1,23
"459",1,0,23,19,0,1,1,23
"460",1,0,23,20,1,0,1,23
"461",1,0,24,1,1,0,1,24
"462",1,0,24,2,0,1,1,24
"463",1,0,24,3,1,0,1,24
"464",1,0,24,4,1,0,1,24
"465",1,0,24,5,0,1,1,24
"466",1,0,24,6,1,0,2,24
"467",1,0,24,7,1,0,1,24
"468",1,0,24,8,0,1,2,24
"469",1,0,24,9,1,0,1,24
"470",1,0,24,10,1,0,1,24
"471",1,0,24,11,1,0,1,24
"472",1,0,24,12,1,0,1,24
"473",1,0,24,13,1,0,1,24
"474",1,0,24,14,1,0,1,24
"475",1,0,24,15,1,0,1,24
"476",1,0,24,16,1,0,2,24
"477",1,0,24,17,0,1,1,24
"478",1,0,24,18,0,1,1,24
"479",1,0,24,19,0,1,2,24
"480",1,0,24,20,1,0,2,24
"481",1,0,25,1,1,0,1,25
"482",1,0,25,2,0,1,1,25
"483",1,0,25,3,1,0,1,25
"484",1,0,25,4,1,0,1,25
"485",1,0,25,5,0,1,1,25
"486",1,0,25,6,1,0,1,25
"487",1,0,25,7,1,0,1,25
"488",1,0,25,8,0,1,1,25
"489",1,0,25,9,1,0,1,25
"490",1,0,25,10,1,0,1,25
"491",1,0,25,11,1,0,1,25
"492",1,0,25,12,1,0,1,25
"493",1,0,25,13,1,0,1,25
"494",1,0,25,14,1,0,1,25
"495",1,0,25,15,1,0,1,25
"496",1,0,25,16,1,0,1,25
"497",1,0,25,17,0,1,1,25
"498",1,0,25,18,0,1,1,25
"499",1,0,25,19,0,1,1,25
"500",1,0,25,20,1,0,2,25
"501",1,0,26,1,1,0,1,26
"502",1,0,26,2,0,1,1,26
"503",1,0,26,3,1,0,2,26
"504",1,0,26,4,1,0,1,26
"505",1,0,26,5,0,1,1,26
"506",1,0,26,6,1,0,1,26
"507",1,0,26,7,1,0,1,26
"508",1,0,26,8,0,1,1,26
"509",1,0,26,9,1,0,1,26
"510",1,0,26,10,1,0,1,26
"511",1,0,26,11,1,0,1,26
"512",1,0,26,12,1,0,1,26
"513",1,0,26,13,1,0,1,26
"514",1,0,26,14,1,0,1,26
"515",1,0,26,15,1,0,1,26
"516",1,0,26,16,1,0,1,26
"517",1,0,26,17,0,1,1,26
"518",1,0,26,18,0,1,1,26
"519",1,0,26,19,0,1,2,26
"520",1,0,26,20,1,0,2,26
"521",1,0,27,1,1,0,1,27
"522",1,0,27,2,0,1,1,27
"523",1,0,27,3,1,0,2,27
"524",1,0,27,4,1,0,2,27
"525",1,0,27,5,0,1,2,27
"526",1,0,27,6,1,0,1,27
"527",1,0,27,7,1,0,1,27
"528",1,0,27,8,0,1,2,27
"529",1,0,27,9,1,0,1,27
"530",1,0,27,10,1,0,2,27
"531",1,0,27,11,1,0,2,27
"532",1,0,27,12,1,0,2,27
"533",1,0,27,13,1,0,2,27
"534",1,0,27,14,1,0,1,27
"535",1,0,27,15,1,0,2,27
"536",1,0,27,16,1,0,1,27
"537",1,0,27,17,0,1,1,27
"538",1,0,27,18,0,1,1,27
"539",1,0,27,19,0,1,2,27
"540",1,0,27,20,1,0,2,27
"541",1,0,28,1,1,0,1,28
"542",1,0,28,2,0,1,1,28
"543",1,0,28,3,1,0,2,28
"544",1,0,28,4,1,0,2,28
"545",1,0,28,5,0,1,1,28
"546",1,0,28,6,1,0,2,28
"547",1,0,28,7,1,0,2,28
"548",1,0,28,8,0,1,2,28
"549",1,0,28,9,1,0,2,28
"550",1,0,28,10,1,0,2,28
"551",1,0,28,11,1,0,2,28
"552",1,0,28,12,1,0,2,28
"553",1,0,28,13,1,0,2,28
"554",1,0,28,14,1,0,2,28
"555",1,0,28,15,1,0,2,28
"556",1,0,28,16,1,0,2,28
"557",1,0,28,17,0,1,2,28
"558",1,0,28,18,0,1,2,28
"559",1,0,28,19,0,1,2,28
"560",1,0,28,20,1,0,2,28
"561",1,0,29,1,1,0,2,29
"562",1,0,29,2,0,1,1,29
"563",1,0,29,3,1,0,2,29
"564",1,0,29,4,1,0,1,29
"565",1,0,29,5,0,1,1,29
"566",1,0,29,6,1,0,2,29
"567",1,0,29,7,1,0,1,29
"568",1,0,29,8,0,1,1,29
"569",1,0,29,9,1,0,1,29
"570",1,0,29,10,1,0,1,29
"571",1,0,29,11,1,0,1,29
"572",1,0,29,12,1,0,1,29
"573",1,0,29,13,1,0,1,29
"574",1,0,29,14,1,0,1,29
"575",1,0,29,15,1,0,1,29
"576",1,0,29,16,1,0,1,29
"577",1,0,29,17,0,1,1,29
"578",1,0,29,18,0,1,1,29
"579",1,0,29,19,0,1,1,29
"580",1,0,29,20,1,0,2,29
"581",1,0,30,1,1,0,2,30
"582",1,0,30,2,0,1,1,30
"583",1,0,30,3,1,0,2,30
"584",1,0,30,4,1,0,1,30
"585",1,0,30,5,0,1,1,30
"586",1,0,30,6,1,0,1,30
"587",1,0,30,7,1,0,1,30
"588",1,0,30,8,0,1,1,30
"589",1,0,30,9,1,0,1,30
"590",1,0,30,10,1,0,1,30
"591",1,0,30,11,1,0,1,30
"592",1,0,30,12,1,0,1,30
"593",1,0,30,13,1,0,1,30
"594",1,0,30,14,1,0,1,30
"595",1,0,30,15,1,0,1,30
"596",1,0,30,16,1,0,1,30
"597",1,0,30,17,0,1,1,30
"598",1,0,30,18,0,1,1,30
"599",1,0,30,19,0,1,1,30
"600",1,0,30,20,1,0,2,30
"601",1,0,31,1,1,0,1,31
"602",1,0,31,2,0,1,1,31
"603",1,0,31,3,1,0,2,31
"604",1,0,31,4,1,0,1,31
"605",1,0,31,5,0,1,1,31
"606",1,0,31,6,1,0,2,31
"607",1,0,31,7,1,0,1,31
"608",1,0,31,8,0,1,2,31
"609",1,0,31,9,1,0,1,31
"610",1,0,31,10,1,0,1,31
"611",1,0,31,11,1,0,2,31
"612",1,0,31,12,1,0,1,31
"613",1,0,31,13,1,0,2,31
"614",1,0,31,14,1,0,1,31
"615",1,0,31,15,1,0,1,31
"616",1,0,31,16,1,0,1,31
"617",1,0,31,17,0,1,1,31
"618",1,0,31,18,0,1,2,31
"619",1,0,31,19,0,1,2,31
"620",1,0,31,20,1,0,2,31
"621",1,0,32,1,1,0,2,32
"622",1,0,32,2,0,1,2,32
"623",1,0,32,3,1,0,2,32
"624",1,0,32,4,1,0,1,32
"625",1,0,32,5,0,1,1,32
"626",1,0,32,6,1,0,1,32
"627",1,0,32,7,1,0,1,32
"628",1,0,32,8,0,1,1,32
"629",1,0,32,9,1,0,2,32
"630",1,0,32,10,1,0,1,32
"631",1,0,32,11,1,0,1,32
"632",1,0,32,12,1,0,1,32
"633",1,0,32,13,1,0,1,32
"634",1,0,32,14,1,0,1,32
"635",1,0,32,15,1,0,1,32
"636",1,0,32,16,1,0,1,32
"637",1,0,32,17,0,1,1,32
"638",1,0,32,18,0,1,1,32
"639",1,0,32,19,0,1,1,32
"640",1,0,32,20,1,0,2,32
"641",1,0,33,1,1,0,2,33
"642",1,0,33,2,0,1,1,33
"643",1,0,33,3,1,0,2,33
"644",1,0,33,4,1,0,1,33
"645",1,0,33,5,0,1,1,33
"646",1,0,33,6,1,0,1,33
"647",1,0,33,7,1,0,1,33
"648",1,0,33,8,0,1,1,33
"649",1,0,33,9,1,0,1,33
"650",1,0,33,10,1,0,1,33
"651",1,0,33,11,1,0,1,33
"652",1,0,33,12,1,0,1,33
"653",1,0,33,13,1,0,1,33
"654",1,0,33,14,1,0,1,33
"655",1,0,33,15,1,0,1,33
"656",1,0,33,16,1,0,1,33
"657",1,0,33,17,0,1,1,33
"658",1,0,33,18,0,1,1,33
"659",1,0,33,19,0,1,1,33
"660",1,0,33,20,1,0,2,33
"661",1,0,34,1,1,0,1,34
"662",1,0,34,2,0,1,1,34
"663",1,0,34,3,1,0,1,34
"664",1,0,34,4,1,0,1,34
"665",1,0,34,5,0,1,1,34
"666",1,0,34,6,1,0,1,34
"667",1,0,34,7,1,0,1,34
"668",1,0,34,8,0,1,1,34
"669",1,0,34,9,1,0,1,34
"670",1,0,34,10,1,0,1,34
"671",1,0,34,11,1,0,1,34
"672",1,0,34,12,1,0,1,34
"673",1,0,34,13,1,0,1,34
"674",1,0,34,14,1,0,1,34
"675",1,0,34,15,1,0,1,34
"676",1,0,34,16,1,0,1,34
"677",1,0,34,17,0,1,1,34
"678",1,0,34,18,0,1,1,34
"679",1,0,34,19,0,1,2,34
"680",1,0,34,20,1,0,2,34
"681",1,0,35,1,1,0,2,35
"682",1,0,35,2,0,1,1,35
"683",1,0,35,3,1,0,2,35
"684",1,0,35,4,1,0,1,35
"685",1,0,35,5,0,1,2,35
"686",1,0,35,6,1,0,1,35
"687",1,0,35,7,1,0,2,35
"688",1,0,35,8,0,1,1,35
"689",1,0,35,9,1,0,1,35
"690",1,0,35,10,1,0,1,35
"691",1,0,35,11,1,0,1,35
"692",1,0,35,12,1,0,1,35
"693",1,0,35,13,1,0,1,35
"694",1,0,35,14,1,0,1,35
"695",1,0,35,15,1,0,1,35
"696",1,0,35,16,1,0,1,35
"697",1,0,35,17,0,1,1,35
"698",1,0,35,18,0,1,1,35
"699",1,0,35,19,0,1,1,35
"700",1,0,35,20,1,0,1,35
"701",1,0,36,1,1,0,1,36
"702",1,0,36,2,0,1,1,36
"703",1,0,36,3,1,0,1,36
"704",1,0,36,4,1,0,1,36
"705",1,0,36,5,0,1,1,36
"706",1,0,36,6,1,0,1,36
"707",1,0,36,7,1,0,2,36
"708",1,0,36,8,0,1,2,36
"709",1,0,36,9,1,0,1,36
"710",1,0,36,10,1,0,1,36
"711",1,0,36,11,1,0,1,36
"712",1,0,36,12,1,0,1,36
"713",1,0,36,13,1,0,1,36
"714",1,0,36,14,1,0,1,36
"715",1,0,36,15,1,0,1,36
"716",1,0,36,16,1,0,2,36
"717",1,0,36,17,0,1,1,36
"718",1,0,36,18,0,1,2,36
"719",1,0,36,19,0,1,1,36
"720",1,0,36,20,1,0,1,36
"721",1,0,37,1,1,0,1,37
"722",1,0,37,2,0,1,1,37
"723",1,0,37,3,1,0,2,37
"724",1,0,37,4,1,0,2,37
"725",1,0,37,5,0,1,1,37
"726",1,0,37,6,1,0,2,37
"727",1,0,37,7,1,0,1,37
"728",1,0,37,8,0,1,1,37
"729",1,0,37,9,1,0,1,37
"730",1,0,37,10,1,0,1,37
"731",1,0,37,11,1,0,1,37
"732",1,0,37,12,1,0,1,37
"733",1,0,37,13,1,0,1,37
