"","study","pat_con","id","trial","reward","pun","choices","fullid"
"216",1,0,2,16,0,0,2,2
"217",1,0,2,17,1,0,2,2
"218",1,0,2,18,0,0,1,2
"219",1,0,2,19,0,1,1,2
"220",1,0,2,20,0,0,1,2
"221",1,0,2,21,1,0,1,2
"222",1,0,2,22,0,0,1,2
"223",1,0,2,23,1,1,1,2
"224",1,0,2,24,1,0,1,2
"225",1,0,2,25,0,0,1,2
"226",1,0,2,26,1,1,1,2
"227",1,0,2,27,1,0,2,2
"228",1,0,2,28,0,0,1,2
"229",1,0,2,29,1,0,1,2
"230",1,0,2,30,0,1,2,2
"231",1,0,2,31,0,0,1,2
"232",1,0,2,32,0,0,2,2
"233",1,0,2,33,0,0,2,2
"234",1,0,2,34,0,1,1,2
"235",1,0,2,35,0,0,2,2
"236",1,0,2,36,0,1,2,2
"237",1,0,2,37,1,1,2,2
"238",1,0,2,38,0,1,2,2
"239",1,0,2,39,1,1,2,2
"240",1,0,2,40,1,1,2,2
"241",1,0,2,41,1,0,2,2
"242",1,0,2,42,1,0,1,2
"243",1,0,2,43,0,0,1,2
"244",1,0,2,44,0,0,1,2
"245",1,0,2,45,1,0,1,2
"246",1,0,2,46,0,0,1,2
"247",1,0,2,47,0,1,1,2
"248",1,0,2,48,0,1,1,2
"249",1,0,2,49,1,0,2,2
"250",1,0,2,50,1,0,1,2
"251",1,0,2,51,0,1,1,2
"252",1,0,2,52,0,1,2,2
"253",1,0,2,53,0,1,2,2
"254",1,0,2,54,0,1,2,2
"255",1,0,2,55,1,1,2,2
"256",1,0,2,56,0,1,2,2
"257",1,0,2,57,0,1,2,2
"258",1,0,2,58,0,1,2,2
"259",1,0,2,59,0,1,2,2
"260",1,0,2,60,0,0,2,2
"261",1,0,2,61,0,1,2,2
"262",1,0,2,62,1,0,2,2
"263",1,0,2,63,1,0,2,2
"264",1,0,2,64,0,0,1,2
"265",1,0,2,65,0,0,1,2
"266",1,0,2,66,0,0,1,2
"267",1,0,2,67,0,1,1,2
"268",1,0,2,68,0,1,2,2
"269",1,0,2,69,1,0,2,2
"270",1,0,2,70,0,1,1,2
"271",1,0,2,71,1,1,2,2
"272",1,0,2,72,0,0,2,2
"273",1,0,2,73,0,1,2,2
"274",1,0,2,74,0,0,1,2
"275",1,0,2,75,0,1,2,2
"276",1,0,2,76,0,1,2,2
"277",1,0,2,77,0,1,2,2
"278",1,0,2,78,0,1,2,2
"279",1,0,2,79,1,1,2,2
"280",1,0,2,80,0,0,2,2
"281",1,0,2,81,0,0,1,2
"282",1,0,2,82,0,0,1,2
"283",1,0,2,83,0,0,2,2
"284",1,0,2,84,0,0,2,2
"285",1,0,2,85,1,1,1,2
"286",1,0,2,86,0,1,1,2
"287",1,0,2,87,0,0,2,2
"288",1,0,2,88,0,0,2,2
"289",1,0,2,89,1,0,2,2
"290",1,0,2,90,0,1,2,2
"291",1,0,2,91,0,0,2,2
"292",1,0,2,92,1,0,2,2
"293",1,0,2,93,0,0,2,2
"294",1,0,2,94,0,0,2,2
"295",1,0,2,95,0,0,1,2
"296",1,0,2,96,0,0,2,2
"297",1,0,2,97,0,0,2,2
"298",1,0,2,98,0,0,2,2
"299",1,0,2,99,0,0,1,2
"300",1,0,2,100,0,0,1,2
"301",1,0,2,101,0,1,2,2
"302",1,0,2,102,0,0,2,2
"303",1,0,2,103,0,0,2,2
"304",1,0,2,104,0,0,2,2
"305",1,0,2,105,0,0,1,2
"306",1,0,2,106,0,0,1,2
"307",1,0,2,107,1,0,1,2
"308",1,0,2,108,0,1,1,2
"309",1,0,2,109,1,1,2,2
"310",1,0,2,110,0,1,2,2
"311",1,0,2,111,1,0,2,2
"312",1,0,2,112,0,0,2,2
"313",1,0,2,113,0,1,2,2
"314",1,0,2,114,1,1,2,2
"315",1,0,2,115,0,0,2,2
"316",1,0,2,116,0,0,2,2
"317",1,0,2,117,0,0,2,2
"318",1,0,2,118,0,0,1,2
"319",1,0,2,119,0,1,1,2
"320",1,0,2,120,0,0,2,2
"321",1,0,2,121,0,1,2,2
"322",1,0,2,122,0,0,2,2
"323",1,0,2,123,0,0,2,2
"324",1,0,2,124,0,0,2,2
"325",1,0,2,125,1,0,2,2
"326",1,0,2,126,0,0,1,2
"327",1,0,2,127,1,0,1,2
"328",1,0,2,128,1,0,1,2
"329",1,0,2,129,0,1,1,2
"330",1,0,2,130,1,0,2,2
"331",1,0,2,131,1,0,2,2
"332",1,0,2,132,1,0,2,2
"333",1,0,2,133,1,0,1,2
"334",1,0,2,134,1,0,1,2
"335",1,0,2,135,1,0,1,2
"336",1,0,2,136,1,1,1,2
"337",1,0,2,137,0,0,1,2
"338",1,0,2,138,1,0,1,2
"339",1,0,2,139,1,0,1,2
"340",1,0,2,140,1,0,1,2
"341",1,0,2,141,1,0,1,2
"342",1,0,2,142,1,0,1,2
"343",1,0,2,143,1,0,1,2
"344",1,0,2,144,1,1,1,2
"345",1,0,2,145,1,0,1,2
"346",1,0,2,146,1,0,1,2
"347",1,0,2,147,0,0,1,2
"348",1,0,2,148,1,0,1,2
"349",1,0,2,149,1,0,1,2
"350",1,0,2,150,1,0,1,2
"351",1,0,2,151,1,0,1,2
"352",1,0,2,152,0,0,1,2
"353",1,0,2,153,1,0,1,2
"354",1,0,2,154,0,0,1,2
"355",1,0,2,155,1,0,1,2
"356",1,0,2,156,0,1,1,2
"357",1,0,2,157,0,0,2,2
"358",1,0,2,158,1,0,2,2
"359",1,0,2,159,1,0,2,2
"360",1,0,2,160,1,0,1,2
"361",1,0,2,161,1,0,1,2
"362",1,0,2,162,1,1,1,2
"363",1,0,2,163,0,0,1,2
"364",1,0,2,164,1,0,1,2
"365",1,0,2,165,1,0,1,2
"366",1,0,2,166,1,0,1,2
"367",1,0,2,167,0,1,1,2
"368",1,0,2,168,1,0,2,2
"369",1,0,2,169,1,0,1,2
"370",1,0,2,170,1,1,1,2
"371",1,0,2,171,1,1,1,2
"372",1,0,2,172,1,1,1,2
"373",1,0,2,173,1,1,1,2
"374",1,0,2,174,0,0,1,2
"375",1,0,2,175,1,0,1,2
"376",1,0,2,176,1,1,1,2
"377",1,0,2,177,1,0,1,2
"378",1,0,2,178,1,0,1,2
"379",1,0,2,179,1,1,1,2
"380",1,0,2,180,0,0,1,2
"381",1,0,2,181,1,1,1,2
"382",1,0,2,182,1,0,1,2
"383",1,0,2,183,0,1,1,2
"384",1,0,2,184,1,0,1,2
"385",1,0,2,185,0,0,1,2
"386",1,0,2,186,1,0,1,2
"387",1,0,2,187,0,0,1,2
"388",1,0,2,188,1,1,1,2
"389",1,0,2,189,0,0,1,2
"390",1,0,2,190,0,0,1,2
"391",1,0,2,191,1,0,1,2
"392",1,0,2,192,0,0,1,2
"393",1,0,2,193,1,0,1,2
"394",1,0,2,194,0,0,1,2
"395",1,0,2,195,1,0,1,2
"396",1,0,2,196,0,0,1,2
"397",1,0,2,197,1,0,1,2
"398",1,0,2,198,0,0,1,2
"399",1,0,2,199,0,0,1,2
"400",1,0,2,200,1,0,1,2
"401",1,0,3,1,1,0,2,3
"402",1,0,3,2,1,0,1,3
"403",1,0,3,3,1,0,1,3
"404",1,0,3,4,1,0,1,3
"405",1,0,3,5,1,0,1,3
"406",1,0,3,6,0,0,1,3
"407",1,0,3,7,1,0,1,3
"408",1,0,3,8,1,0,1,3
"409",1,0,3,9,1,0,1,3
"410",1,0,3,10,1,0,1,3
"411",1,0,3,11,0,0,1,3
"412",1,0,3,12,1,0,1,3
"413",1,0,3,13,1,0,1,3
"414",1,0,3,14,0,1,1,3
"415",1,0,3,15,0,1,1,3
"416",1,0,3,16,0,0,2,3
"417",1,0,3,17,1,0,1,3
"418",1,0,3,18,0,0,1,3
"419",1,0,3,19,0,1,1,3
"420",1,0,3,20,0,0,1,3
"421",1,0,3,21,1,0,1,3
"422",1,0,3,22,0,0,1,3
"423",1,0,3,23,1,1,1,3
"424",1,0,3,24,1,0,1,3
"425",1,0,3,25,0,0,1,3
"426",1,0,3,26,1,1,1,3
"427",1,0,3,27,1,0,1,3
"428",1,0,3,28,0,0,1,3
"429",1,0,3,29,1,0,1,3
"430",1,0,3,30,0,1,1,3
"431",1,0,3,31,0,0,1,3
"432",1,0,3,32,0,0,1,3
"433",1,0,3,33,0,0,1,3
"434",1,0,3,34,0,1,1,3
"435",1,0,3,35,0,0,1,3
"436",1,0,3,36,0,1,1,3
"437",1,0,3,37,1,1,1,3
"438",1,0,3,38,0,1,1,3
"439",1,0,3,39,1,1,1,3
"440",1,0,3,40,1,1,1,3
"441",1,0,3,41,1,0,1,3
"442",1,0,3,42,1,0,1,3
"443",1,0,3,43,0,0,1,3
"444",1,0,3,44,0,0,1,3
"445",1,0,3,45,1,0,1,3
"446",1,0,3,46,0,0,1,3
"447",1,0,3,47,0,1,1,3
"448",1,0,3,48,0,1,1,3
"449",1,0,3,49,1,0,1,3
"450",1,0,3,50,1,0,1,3
"451",1,0,3,51,0,1,1,3
"452",1,0,3,52,0,1,2,3
"453",1,0,3,53,0,1,2,3
"454",1,0,3,54,0,1,1,3
"455",1,0,3,55,1,1,1,3
"456",1,0,3,56,0,1,1,3
"457",1,0,3,57,0,1,2,3
"458",1,0,3,58,0,1,1,3
"459",1,0,3,59,0,1,1,3
"460",1,0,3,60,0,0,2,3
"461",1,0,3,61,0,1,2,3
"462",1,0,3,62,1,0,2,3
"463",1,0,3,63,1,0,1,3
"464",1,0,3,64,0,0,1,3
"465",1,0,3,65,0,0,1,3
"466",1,0,3,66,0,0,2,3
"467",1,0,3,67,0,1,2,3
"468",1,0,3,68,0,1,2,3
"469",1,0,3,69,1,0,2,3
"470",1,0,3,70,0,1,2,3
"471",1,0,3,71,1,1,2,3
"472",1,0,3,72,0,0,1,3
"473",1,0,3,73,0,1,1,3
"474",1,0,3,74,0,0,1,3
"475",1,0,3,75,0,1,2,3
"476",1,0,3,76,0,1,2,3
"477",1,0,3,77,0,1,2,3
"478",1,0,3,78,0,1,1,3
"479",1,0,3,79,1,1,2,3
"480",1,0,3,80,0,0,2,3
"481",1,0,3,81,0,0,2,3
"482",1,0,3,82,0,0,2,3
"483",1,0,3,83,0,0,2,3
"484",1,0,3,84,0,0,2,3
"485",1,0,3,85,1,1,2,3
"486",1,0,3,86,0,1,2,3
"487",1,0,3,87,0,0,2,3
"488",1,0,3,88,0,0,2,3
"489",1,0,3,89,1,0,2,3
"490",1,0,3,90,0,1,2,3
"491",1,0,3,91,0,0,2,3
"492",1,0,3,92,1,0,2,3
"493",1,0,3,93,0,0,2,3
"494",1,0,3,94,0,0,2,3
"495",1,0,3,95,0,0,2,3
"496",1,0,3,96,0,0,2,3
"497",1,0,3,97,0,0,2,3
"498",1,0,3,98,0,0,1,3
"499",1,0,3,99,0,0,2,3
"500",1,0,3,100,0,0,2,3
"501",1,0,3,101,0,1,2,3
"502",1,0,3,102,0,0,1,3
"503",1,0,3,103,0,0,2,3
"504",1,0,3,104,0,0,1,3
"505",1,0,3,105,0,0,2,3
"506",1,0,3,106,0,0,2,3
"507",1,0,3,107,1,0,2,3
"508",1,0,3,108,0,1,1,3
"509",1,0,3,109,1,1,2,3
"510",1,0,3,110,0,1,1,3
"511",1,0,3,111,1,0,2,3
"512",1,0,3,112,0,0,2,3
"513",1,0,3,113,0,1,2,3
"514",1,0,3,114,1,1,2,3
"515",1,0,3,115,0,0,2,3
"516",1,0,3,116,0,0,2,3
"517",1,0,3,117,0,0,2,3
"518",1,0,3,118,0,0,2,3
"519",1,0,3,119,0,1,2,3
"520",1,0,3,120,0,0,2,3
"521",1,0,3,121,0,1,2,3
"522",1,0,3,122,0,0,2,3
"523",1,0,3,123,0,0,2,3
"524",1,0,3,124,0,0,2,3
"525",1,0,3,125,1,0,2,3
"526",1,0,3,126,0,0,2,3
"527",1,0,3,127,1,0,2,3
"528",1,0,3,128,1,0,2,3
"529",1,0,3,129,0,1,2,3
"530",1,0,3,130,1,0,2,3
"531",1,0,3,131,1,0,2,3
"532",1,0,3,132,1,0,1,3
"533",1,0,3,133,1,0,2,3
"534",1,0,3,134,1,0,2,3
"535",1,0,3,135,1,0,1,3
"536",1,0,3,136,1,1,1,3
"537",1,0,3,137,0,0,2,3
"538",1,0,3,138,1,0,1,3
"539",1,0,3,139,1,0,1,3
"540",1,0,3,140,1,0,1,3
"541",1,0,3,141,1,0,1,3
"542",1,0,3,142,1,0,1,3
"543",1,0,3,143,1,0,1,3
"544",1,0,3,144,1,1,1,3
"545",1,0,3,145,1,0,1,3
"546",1,0,3,146,1,0,1,3
"547",1,0,3,147,0,0,1,3
"548",1,0,3,148,1,0,1,3
"549",1,0,3,149,1,0,1,3
"550",1,0,3,150,1,0,1,3
"551",1,0,3,151,1,0,1,3
"552",1,0,3,152,0,0,1,3
"553",1,0,3,153,1,0,1,3
"554",1,0,3,154,0,0,1,3
"555",1,0,3,155,1,0,1,3
"556",1,0,3,156,0,1,1,3
"557",1,0,3,157,0,0,1,3
"558",1,0,3,158,1,0,1,3
"559",1,0,3,159,1,0,1,3
"560",1,0,3,160,1,0,1,3
"561",1,0,3,161,1,0,1,3
"562",1,0,3,162,1,1,1,3
"563",1,0,3,163,0,0,1,3
"564",1,0,3,164,1,0,1,3
"565",1,0,3,165,1,0,1,3
"566",1,0,3,166,1,0,1,3
"567",1,0,3,167,0,1,2,3
"568",1,0,3,168,1,0,1,3
"569",1,0,3,169,1,0,1,3
"570",1,0,3,170,1,1,1,3
"571",1,0,3,171,1,1,1,3
"572",1,0,3,172,1,1,1,3
"573",1,0,3,173,1,1,1,3
"574",1,0,3,174,0,0,1,3
"575",1,0,3,175,1,0,1,3
"576",1,0,3,176,1,1,1,3
"577",1,0,3,177,1,0,1,3
"578",1,0,3,178,1,0,1,3
"579",1,0,3,179,1,1,1,3
"580",1,0,3,180,0,0,1,3
"581",1,0,3,181,1,1,1,3
"582",1,0,3,182,1,0,1,3
"583",1,0,3,183,0,1,1,3
"584",1,0,3,184,1,0,1,3
"585",1,0,3,185,0,0,1,3
"586",1,0,3,186,1,0,1,3
"587",1,0,3,187,0,0,1,3
"588",1,0,3,188,1,1,1,3
"589",1,0,3,189,0,0,2,3
"590",1,0,3,190,0,0,1,3
"591",1,0,3,191,1,0,1,3
"592",1,0,3,192,0,0,1,3
"593",1,0,3,193,1,0,1,3
"594",1,0,3,194,0,0,1,3
"595",1,0,3,195,1,0,1,3
"596",1,0,3,196,0,0,1,3
"597",1,0,3,197,1,0,1,3
"598",1,0,3,198,0,0,1,3
"599",1,0,3,199,0,0,1,3
"600",1,0,3,200,1,0,2,3
"601",1,0,4,1,1,0,1,4
"602",1,0,4,2,1,0,1,4
"603",1,0,4,3,1,0,1,4
"604",1,0,4,4,1,0,1,4
"605",1,0,4,5,1,0,1,4
"606",1,0,4,6,0,0,2,4
"607",1,0,4,7,1,0,1,4
"608",1,0,4,8,1,0,1,4
"609",1,0,4,9,1,0,1,4
"610",1,0,4,10,1,0,1,4
"611",1,0,4,11,0,0,1,4
"612",1,0,4,12,1,0,1,4
"613",1,0,4,13,1,0,1,4
"614",1,0,4,14,0,1,1,4
"615",1,0,4,15,0,1,2,4
"616",1,0,4,16,0,0,2,4
"617",1,0,4,17,1,0,1,4
"618",1,0,4,18,0,0,2,4
"619",1,0,4,19,0,1,1,4
"620",1,0,4,20,0,0,2,4
"621",1,0,4,21,1,0,2,4
"622",1,0,4,22,0,0,2,4
"623",1,0,4,23,1,1,1,4
"624",1,0,4,24,1,0,1,4
"625",1,0,4,25,0,0,2,4
"626",1,0,4,26,1,1,1,4
"627",1,0,4,27,1,0,1,4
"628",1,0,4,28,0,0,1,4
"629",1,0,4,29,1,0,2,4
"630",1,0,4,30,0,1,1,4
"631",1,0,4,31,0,0,1,4
"632",1,0,4,32,0,0,2,4
"633",1,0,4,33,0,0,1,4
"634",1,0,4,34,0,1,2,4
"635",1,0,4,35,0,0,2,4
"636",1,0,4,36,0,1,1,4
"637",1,0,4,37,1,1,2,4
"638",1,0,4,38,0,1,2,4
"639",1,0,4,39,1,1,2,4
"640",1,0,4,40,1,1,2,4
"641",1,0,4,41,1,0,2,4
"642",1,0,4,42,1,0,2,4
"643",1,0,4,43,0,0,1,4
"644",1,0,4,44,0,0,1,4
"645",1,0,4,45,1,0,2,4
"646",1,0,4,46,0,0,1,4
"647",1,0,4,47,0,1,1,4
"648",1,0,4,48,0,1,1,4
"649",1,0,4,49,1,0,2,4
"650",1,0,4,50,1,0,1,4
"651",1,0,4,51,0,1,1,4
"652",1,0,4,52,0,1,1,4
"653",1,0,4,53,0,1,2,4
"654",1,0,4,54,0,1,2,4
"655",1,0,4,55,1,1,2,4
"656",1,0,4,56,0,1,2,4
"657",1,0,4,57,0,1,2,4
"658",1,0,4,58,0,1,2,4
"659",1,0,4,59,0,1,2,4
"660",1,0,4,60,0,0,2,4
"661",1,0,4,61,0,1,2,4
"662",1,0,4,62,1,0,2,4
"663",1,0,4,63,1,0,1,4
"664",1,0,4,64,0,0,1,4
"665",1,0,4,65,0,0,1,4
"666",1,0,4,66,0,0,2,4
"667",1,0,4,67,0,1,1,4
"668",1,0,4,68,0,1,2,4
"669",1,0,4,69,1,0,2,4
"670",1,0,4,70,0,1,2,4
"671",1,0,4,71,1,1,2,4
"672",1,0,4,72,0,0,2,4
"673",1,0,4,73,0,1,2,4
"674",1,0,4,74,0,0,2,4
"675",1,0,4,75,0,1,2,4
"676",1,0,4,76,0,1,2,4
"677",1,0,4,77,0,1,2,4
"678",1,0,4,78,0,1,2,4
"679",1,0,4,79,1,1,2,4
"680",1,0,4,80,0,0,1,4
"681",1,0,4,81,0,0,2,4
"682",1,0,4,82,0,0,2,4
"683",1,0,4,83,0,0,1,4
"684",1,0,4,84,0,0,1,4
"685",1,0,4,85,1,1,2,4
"686",1,0,4,86,0,1,2,4
"687",1,0,4,87,0,0,2,4
"688",1,0,4,88,0,0,2,4
"689",1,0,4,89,1,0,1,4
"690",1,0,4,90,0,1,1,4
"691",1,0,4,91,0,0,2,4
"692",1,0,4,92,1,0,1,4
"693",1,0,4,93,0,0,1,4
"694",1,0,4,94,0,0,1,4
"695",1,0,4,95,0,0,2,4
"696",1,0,4,96,0,0,1,4
"697",1,0,4,97,0,0,2,4
"698",1,0,4,98,0,0,2,4
"699",1,0,4,99,0,0,1,4
"700",1,0,4,100,0,0,1,4
"701",1,0,4,101,0,1,2,4
"702",1,0,4,102,0,0,2,4
"703",1,0,4,103,0,0,2,4
"704",1,0,4,104,0,0,1,4
"705",1,0,4,105,0,0,1,4
"706",1,0,4,106,0,0,2,4
"707",1,0,4,107,1,0,1,4
"708",1,0,4,108,0,1,1,4
"709",1,0,4,109,1,1,2,4
"710",1,0,4,110,0,1,2,4
"711",1,0,4,111,1,0,2,4
"712",1,0,4,112,0,0,1,4
"713",1,0,4,113,0,1,1,4
"714",1,0,4,114,1,1,2,4
"715",1,0,4,115,0,0,1,4
"716",1,0,4,116,0,0,2,4
"717",1,0,4,117,0,0,2,4
"718",1,0,4,118,0,0,2,4
"719",1,0,4,119,0,1,2,4
"720",1,0,4,120,0,0,2,4
"721",1,0,4,121,0,1,2,4
"722",1,0,4,122,0,0,2,4
"723",1,0,4,123,0,0,2,4
"724",1,0,4,124,0,0,2,4
"725",1,0,4,125,1,0,1,4
"726",1,0,4,126,0,0,1,4
"727",1,0,4,127,1,0,2,4
"728",1,0,4,128,1,0,1,4
"729",1,0,4,129,0,1,1,4
"730",1,0,4,130,1,0,2,4
"731",1,0,4,131,1,0,1,4
"732",1,0,4,132,1,0,1,4
"733",1,0,4,133,1,0,1,4
