"","study","pat_con","id","trial","reward","pun","choices","fullid"
"65",1,0,2,15,1,0,1,2
"66",1,0,2,16,0,1,1,2
"67",1,0,2,17,0,1,1,2
"68",1,0,2,18,0,0,2,2
"69",1,0,2,19,1,0,2,2
"70",1,0,2,20,1,0,2,2
"71",1,0,2,21,0,1,2,2
"72",1,0,2,22,0,1,2,2
"73",1,0,2,23,1,1,2,2
"74",1,0,2,24,0,1,2,2
"75",1,0,2,25,1,1,2,2
"76",1,0,2,26,0,1,2,2
"77",1,0,2,27,1,0,2,2
"78",1,0,2,28,0,1,2,2
"79",1,0,2,29,1,1,2,2
"80",1,0,2,30,1,1,2,2
"81",1,0,2,31,1,1,2,2
"82",1,0,2,32,0,1,2,2
"83",1,0,2,33,1,1,2,2
"84",1,0,2,34,1,1,2,2
"85",1,0,2,35,1,1,2,2
"86",1,0,2,36,0,1,1,2
"87",1,0,2,37,1,1,2,2
"88",1,0,2,38,0,1,2,2
"89",1,0,2,39,0,0,2,2
"90",1,0,2,40,0,0,2,2
"91",1,0,2,41,0,1,2,2
"92",1,0,2,42,1,1,2,2
"93",1,0,2,43,1,0,2,2
"94",1,0,2,44,0,1,2,2
"95",1,0,2,45,0,0,2,2
"96",1,0,2,46,0,1,2,2
"97",1,0,2,47,0,1,2,2
"98",1,0,2,48,0,0,2,2
"99",1,0,2,49,0,0,2,2
"100",1,0,2,50,0,1,2,2
"101",1,0,3,1,1,1,2,3
"102",1,0,3,2,0,0,1,3
"103",1,0,3,3,0,0,2,3
"104",1,0,3,4,0,0,2,3
"105",1,0,3,5,1,0,2,3
"106",1,0,3,6,0,0,1,3
"107",1,0,3,7,1,1,1,3
"108",1,0,3,8,0,0,1,3
"109",1,0,3,9,0,1,1,3
"110",1,0,3,10,0,0,2,3
"111",1,0,3,11,1,1,2,3
"112",1,0,3,12,0,1,1,3
"113",1,0,3,13,1,1,2,3
"114",1,0,3,14,1,0,2,3
"115",1,0,3,15,1,0,1,3
"116",1,0,3,16,0,1,1,3
"117",1,0,3,17,0,1,1,3
"118",1,0,3,18,0,0,2,3
"119",1,0,3,19,1,0,2,3
"120",1,0,3,20,1,0,1,3
"121",1,0,3,21,0,1,1,3
"122",1,0,3,22,0,1,1,3
"123",1,0,3,23,1,1,2,3
"124",1,0,3,24,0,1,2,3
"125",1,0,3,25,1,1,2,3
"126",1,0,3,26,0,1,2,3
"127",1,0,3,27,1,0,2,3
"128",1,0,3,28,0,1,2,3
"129",1,0,3,29,1,1,2,3
"130",1,0,3,30,1,1,2,3
"131",1,0,3,31,1,1,2,3
"132",1,0,3,32,0,1,2,3
"133",1,0,3,33,1,1,2,3
"134",1,0,3,34,1,1,2,3
"135",1,0,3,35,1,1,2,3
"136",1,0,3,36,0,1,2,3
"137",1,0,3,37,1,1,2,3
"138",1,0,3,38,0,1,2,3
"139",1,0,3,39,0,0,2,3
"140",1,0,3,40,0,0,2,3
"141",1,0,3,41,0,1,2,3
"142",1,0,3,42,1,1,2,3
"143",1,0,3,43,1,0,2,3
"144",1,0,3,44,0,1,2,3
"145",1,0,3,45,0,0,2,3
"146",1,0,3,46,0,1,2,3
"147",1,0,3,47,0,1,2,3
"148",1,0,3,48,0,0,2,3
"149",1,0,3,49,0,0,2,3
"150",1,0,3,50,0,1,2,3
"151",1,0,4,1,1,1,1,4
"152",1,0,4,2,0,0,1,4
"153",1,0,4,3,0,0,1,4
"154",1,0,4,4,0,0,1,4
"155",1,0,4,5,1,0,2,4
"156",1,0,4,6,0,0,2,4
"157",1,0,4,7,1,1,1,4
"158",1,0,4,8,0,0,2,4
"159",1,0,4,9,0,1,2,4
"160",1,0,4,10,0,0,2,4
"161",1,0,4,11,1,1,1,4
"162",1,0,4,12,0,1,2,4
"163",1,0,4,13,1,1,2,4
"164",1,0,4,14,1,0,2,4
"165",1,0,4,15,1,0,1,4
"166",1,0,4,16,0,1,1,4
"167",1,0,4,17,0,1,1,4
"168",1,0,4,18,0,0,2,4
"169",1,0,4,19,1,0,1,4
"170",1,0,4,20,1,0,1,4
"171",1,0,4,21,0,1,1,4
"172",1,0,4,22,0,1,1,4
"173",1,0,4,23,1,1,2,4
"174",1,0,4,24,0,1,1,4
"175",1,0,4,25,1,1,1,4
"176",1,0,4,26,0,1,2,4
"177",1,0,4,27,1,0,2,4
"178",1,0,4,28,0,1,1,4
"179",1,0,4,29,1,1,2,4
"180",1,0,4,30,1,1,2,4
"181",1,0,4,31,1,1,2,4
"182",1,0,4,32,0,1,2,4
"183",1,0,4,33,1,1,1,4
"184",1,0,4,34,1,1,2,4
"185",1,0,4,35,1,1,1,4
"186",1,0,4,36,0,1,1,4
"187",1,0,4,37,1,1,2,4
"188",1,0,4,38,0,1,2,4
"189",1,0,4,39,0,0,2,4
"190",1,0,4,40,0,0,2,4
"191",1,0,4,41,0,1,1,4
"192",1,0,4,42,1,1,2,4
"193",1,0,4,43,1,0,2,4
"194",1,0,4,44,0,1,2,4
"195",1,0,4,45,0,0,2,4
"196",1,0,4,46,0,1,2,4
"197",1,0,4,47,0,1,2,4
"198",1,0,4,48,0,0,2,4
"199",1,0,4,49,0,0,2,4
"200",1,0,4,50,0,1,2,4
"201",1,0,5,1,1,1,2,5
"202",1,0,5,2,0,0,1,5
"203",1,0,5,3,0,0,2,5
"204",1,0,5,4,0,0,2,5
"205",1,0,5,5,1,0,2,5
"206",1,0,5,6,0,0,2,5
"207",1,0,5,7,1,1,2,5
"208",1,0,5,8,0,0,2,5
"209",1,0,5,9,0,1,2,5
"210",1,0,5,10,0,0,2,5
"211",1,0,5,11,1,1,2,5
"212",1,0,5,12,0,1,2,5
"213",1,0,5,13,1,1,2,5
"214",1,0,5,14,1,0,2,5
"215",1,0,5,15,1,0,2,5
"216",1,0,5,16,0,1,2,5
"217",1,0,5,17,0,1,2,5
"218",1,0,5,18,0,0,1,5
"219",1,0,5,19,1,0,2,5
"220",1,0,5,20,1,0,1,5
"221",1,0,5,21,0,1,1,5
"222",1,0,5,22,0,1,1,5
"223",1,0,5,23,1,1,2,5
"224",1,0,5,24,0,1,2,5
"225",1,0,5,25,1,1,2,5
"226",1,0,5,26,0,1,2,5
"227",1,0,5,27,1,0,1,5
"228",1,0,5,28,0,1,2,5
"229",1,0,5,29,1,1,2,5
"230",1,0,5,30,1,1,2,5
"231",1,0,5,31,1,1,1,5
"232",1,0,5,32,0,1,2,5
"233",1,0,5,33,1,1,1,5
"234",1,0,5,34,1,1,1,5
"235",1,0,5,35,1,1,1,5
"236",1,0,5,36,0,1,1,5
"237",1,0,5,37,1,1,2,5
"238",1,0,5,38,0,1,1,5
"239",1,0,5,39,0,0,1,5
"240",1,0,5,40,0,0,2,5
"241",1,0,5,41,0,1,2,5
"242",1,0,5,42,1,1,2,5
"243",1,0,5,43,1,0,2,5
"244",1,0,5,44,0,1,2,5
"245",1,0,5,45,0,0,2,5
"246",1,0,5,46,0,1,2,5
"247",1,0,5,47,0,1,2,5
"248",1,0,5,48,0,0,2,5
"249",1,0,5,49,0,0,2,5
"250",1,0,5,50,0,1,2,5
"251",1,0,6,1,1,1,2,6
"252",1,0,6,2,0,0,2,6
"253",1,0,6,3,0,0,2,6
"254",1,0,6,4,0,0,2,6
"255",1,0,6,5,1,0,2,6
"256",1,0,6,6,0,0,1,6
"257",1,0,6,7,1,1,2,6
"258",1,0,6,8,0,0,1,6
"259",1,0,6,9,0,1,1,6
"260",1,0,6,10,0,0,1,6
"261",1,0,6,11,1,1,1,6
"262",1,0,6,12,0,1,1,6
"263",1,0,6,13,1,1,2,6
"264",1,0,6,14,1,0,2,6
"265",1,0,6,15,1,0,1,6
"266",1,0,6,16,0,1,1,6
"267",1,0,6,17,0,1,2,6
"268",1,0,6,18,0,0,1,6
"269",1,0,6,19,1,0,2,6
"270",1,0,6,20,1,0,1,6
"271",1,0,6,21,0,1,1,6
"272",1,0,6,22,0,1,1,6
"273",1,0,6,23,1,1,2,6
"274",1,0,6,24,0,1,1,6
"275",1,0,6,25,1,1,1,6
"276",1,0,6,26,0,1,1,6
"277",1,0,6,27,1,0,1,6
"278",1,0,6,28,0,1,1,6
"279",1,0,6,29,1,1,1,6
"280",1,0,6,30,1,1,1,6
"281",1,0,6,31,1,1,1,6
"282",1,0,6,32,0,1,1,6
"283",1,0,6,33,1,1,2,6
"284",1,0,6,34,1,1,2,6
"285",1,0,6,35,1,1,2,6
"286",1,0,6,36,0,1,2,6
"287",1,0,6,37,1,1,2,6
"288",1,0,6,38,0,1,2,6
"289",1,0,6,39,0,0,2,6
"290",1,0,6,40,0,0,2,6
"291",1,0,6,41,0,1,2,6
"292",1,0,6,42,1,1,2,6
"293",1,0,6,43,1,0,2,6
"294",1,0,6,44,0,1,2,6
"295",1,0,6,45,0,0,1,6
"296",1,0,6,46,0,1,2,6
"297",1,0,6,47,0,1,2,6
"298",1,0,6,48,0,0,2,6
"299",1,0,6,49,0,0,2,6
"300",1,0,6,50,0,1,2,6
"301",1,0,7,1,1,1,1,7
"302",1,0,7,2,0,0,1,7
"303",1,0,7,3,0,0,2,7
"304",1,0,7,4,0,0,1,7
"305",1,0,7,5,1,0,2,7
"306",1,0,7,6,0,0,1,7
"307",1,0,7,7,1,1,2,7
"308",1,0,7,8,0,0,1,7
"309",1,0,7,9,0,1,1,7
"310",1,0,7,10,0,0,2,7
"311",1,0,7,11,1,1,2,7
"312",1,0,7,12,0,1,2,7
"313",1,0,7,13,1,1,2,7
"314",1,0,7,14,1,0,2,7
"315",1,0,7,15,1,0,2,7
"316",1,0,7,16,0,1,1,7
"317",1,0,7,17,0,1,2,7
"318",1,0,7,18,0,0,2,7
"319",1,0,7,19,1,0,2,7
"320",1,0,7,20,1,0,2,7
"321",1,0,7,21,0,1,2,7
"322",1,0,7,22,0,1,2,7
"323",1,0,7,23,1,1,2,7
"324",1,0,7,24,0,1,2,7
"325",1,0,7,25,1,1,2,7
"326",1,0,7,26,0,1,2,7
"327",1,0,7,27,1,0,2,7
"328",1,0,7,28,0,1,2,7
"329",1,0,7,29,1,1,2,7
"330",1,0,7,30,1,1,2,7
"331",1,0,7,31,1,1,2,7
"332",1,0,7,32,0,1,2,7
"333",1,0,7,33,1,1,2,7
"334",1,0,7,34,1,1,2,7
"335",1,0,7,35,1,1,2,7
"336",1,0,7,36,0,1,2,7
"337",1,0,7,37,1,1,2,7
"338",1,0,7,38,0,1,2,7
"339",1,0,7,39,0,0,2,7
"340",1,0,7,40,0,0,2,7
"341",1,0,7,41,0,1,2,7
"342",1,0,7,42,1,1,2,7
"343",1,0,7,43,1,0,2,7
"344",1,0,7,44,0,1,2,7
"345",1,0,7,45,0,0,2,7
"346",1,0,7,46,0,1,2,7
"347",1,0,7,47,0,1,2,7
"348",1,0,7,48,0,0,2,7
"349",1,0,7,49,0,0,2,7
"350",1,0,7,50,0,1,2,7
"351",1,0,8,1,1,1,1,8
"352",1,0,8,2,0,0,1,8
"353",1,0,8,3,0,0,2,8
"354",1,0,8,4,0,0,1,8
"355",1,0,8,5,1,0,1,8
"356",1,0,8,6,0,0,1,8
"357",1,0,8,7,1,1,1,8
"358",1,0,8,8,0,0,1,8
"359",1,0,8,9,0,1,1,8
"360",1,0,8,10,0,0,1,8
"361",1,0,8,11,1,1,1,8
"362",1,0,8,12,0,1,2,8
"363",1,0,8,13,1,1,2,8
"364",1,0,8,14,1,0,2,8
"365",1,0,8,15,1,0,1,8
"366",1,0,8,16,0,1,1,8
"367",1,0,8,17,0,1,1,8
"368",1,0,8,18,0,0,2,8
"369",1,0,8,19,1,0,2,8
"370",1,0,8,20,1,0,2,8
"371",1,0,8,21,0,1,1,8
"372",1,0,8,22,0,1,1,8
"373",1,0,8,23,1,1,2,8
"374",1,0,8,24,0,1,2,8
"375",1,0,8,25,1,1,2,8
"376",1,0,8,26,0,1,2,8
"377",1,0,8,27,1,0,2,8
"378",1,0,8,28,0,1,2,8
"379",1,0,8,29,1,1,2,8
"380",1,0,8,30,1,1,2,8
"381",1,0,8,31,1,1,2,8
"382",1,0,8,32,0,1,2,8
"383",1,0,8,33,1,1,2,8
"384",1,0,8,34,1,1,2,8
"385",1,0,8,35,1,1,2,8
"386",1,0,8,36,0,1,2,8
"387",1,0,8,37,1,1,2,8
"388",1,0,8,38,0,1,2,8
"389",1,0,8,39,0,0,2,8
"390",1,0,8,40,0,0,2,8
"391",1,0,8,41,0,1,2,8
"392",1,0,8,42,1,1,2,8
"393",1,0,8,43,1,0,2,8
"394",1,0,8,44,0,1,2,8
"395",1,0,8,45,0,0,2,8
"396",1,0,8,46,0,1,2,8
"397",1,0,8,47,0,1,2,8
"398",1,0,8,48,0,0,2,8
"399",1,0,8,49,0,0,2,8
"400",1,0,8,50,0,1,2,8
"401",1,0,9,1,1,1,1,9
"402",1,0,9,2,0,0,1,9
"403",1,0,9,3,0,0,2,9
"404",1,0,9,4,0,0,1,9
"405",1,0,9,5,1,0,1,9
"406",1,0,9,6,0,0,1,9
"407",1,0,9,7,1,1,1,9
"408",1,0,9,8,0,0,1,9
"409",1,0,9,9,0,1,1,9
"410",1,0,9,10,0,0,2,9
"411",1,0,9,11,1,1,2,9
"412",1,0,9,12,0,1,1,9
"413",1,0,9,13,1,1,2,9
"414",1,0,9,14,1,0,2,9
"415",1,0,9,15,1,0,2,9
"416",1,0,9,16,0,1,2,9
"417",1,0,9,17,0,1,2,9
"418",1,0,9,18,0,0,2,9
"419",1,0,9,19,1,0,2,9
"420",1,0,9,20,1,0,2,9
"421",1,0,9,21,0,1,1,9
"422",1,0,9,22,0,1,2,9
"423",1,0,9,23,1,1,2,9
"424",1,0,9,24,0,1,2,9
"425",1,0,9,25,1,1,2,9
"426",1,0,9,26,0,1,2,9
"427",1,0,9,27,1,0,2,9
"428",1,0,9,28,0,1,2,9
"429",1,0,9,29,1,1,2,9
"430",1,0,9,30,1,1,2,9
"431",1,0,9,31,1,1,2,9
"432",1,0,9,32,0,1,2,9
"433",1,0,9,33,1,1,2,9
"434",1,0,9,34,1,1,2,9
"435",1,0,9,35,1,1,2,9
"436",1,0,9,36,0,1,2,9
"437",1,0,9,37,1,1,2,9
"438",1,0,9,38,0,1,2,9
"439",1,0,9,39,0,0,2,9
"440",1,0,9,40,0,0,2,9
"441",1,0,9,41,0,1,2,9
"442",1,0,9,42,1,1,2,9
"443",1,0,9,43,1,0,2,9
"444",1,0,9,44,0,1,2,9
"445",1,0,9,45,0,0,2,9
"446",1,0,9,46,0,1,2,9
"447",1,0,9,47,0,1,2,9
"448",1,0,9,48,0,0,2,9
"449",1,0,9,49,0,0,2,9
"450",1,0,9,50,0,1,2,9
"451",1,0,10,1,1,1,2,10
"452",1,0,10,2,0,0,1,10
"453",1,0,10,3,0,0,1,10
"454",1,0,10,4,0,0,1,10
"455",1,0,10,5,1,0,2,10
"456",1,0,10,6,0,0,2,10
"457",1,0,10,7,1,1,2,10
"458",1,0,10,8,0,0,2,10
"459",1,0,10,9,0,1,1,10
"460",1,0,10,10,0,0,1,10
"461",1,0,10,11,1,1,1,10
"462",1,0,10,12,0,1,2,10
"463",1,0,10,13,1,1,2,10
"464",1,0,10,14,1,0,1,10
"465",1,0,10,15,1,0,2,10
"466",1,0,10,16,0,1,1,10
"467",1,0,10,17,0,1,2,10
"468",1,0,10,18,0,0,2,10
"469",1,0,10,19,1,0,2,10
"470",1,0,10,20,1,0,2,10
"471",1,0,10,21,0,1,2,10
"472",1,0,10,22,0,1,1,10
"473",1,0,10,23,1,1,2,10
"474",1,0,10,24,0,1,2,10
"475",1,0,10,25,1,1,2,10
"476",1,0,10,26,0,1,2,10
"477",1,0,10,27,1,0,1,10
"478",1,0,10,28,0,1,1,10
"479",1,0,10,29,1,1,1,10
"480",1,0,10,30,1,1,2,10
"481",1,0,10,31,1,1,2,10
"482",1,0,10,32,0,1,2,10
"483",1,0,10,33,1,1,2,10
"484",1,0,10,34,1,1,2,10
"485",1,0,10,35,1,1,2,10
"486",1,0,10,36,0,1,2,10
"487",1,0,10,37,1,1,2,10
"488",1,0,10,38,0,1,2,10
"489",1,0,10,39,0,0,2,10
"490",1,0,10,40,0,0,2,10
"491",1,0,10,41,0,1,2,10
"492",1,0,10,42,1,1,2,10
"493",1,0,10,43,1,0,2,10
"494",1,0,10,44,0,1,1,10
"495",1,0,10,45,0,0,2,10
"496",1,0,10,46,0,1,2,10
"497",1,0,10,47,0,1,2,10
"498",1,0,10,48,0,0,2,10
"499",1,0,10,49,0,0,2,10
"500",1,0,10,50,0,1,2,10
"501",1,0,11,1,1,1,2,11
"502",1,0,11,2,0,0,2,11
"503",1,0,11,3,0,0,2,11
"504",1,0,11,4,0,0,2,11
"505",1,0,11,5,1,0,2,11
"506",1,0,11,6,0,0,2,11
"507",1,0,11,7,1,1,2,11
"508",1,0,11,8,0,0,2,11
"509",1,0,11,9,0,1,1,11
"510",1,0,11,10,0,0,2,11
"511",1,0,11,11,1,1,2,11
"512",1,0,11,12,0,1,2,11
"513",1,0,11,13,1,1,2,11
"514",1,0,11,14,1,0,1,11
"515",1,0,11,15,1,0,1,11
"516",1,0,11,16,0,1,1,11
"517",1,0,11,17,0,1,2,11
"518",1,0,11,18,0,0,2,11
"519",1,0,11,19,1,0,2,11
"520",1,0,11,20,1,0,2,11
"521",1,0,11,21,0,1,1,11
"522",1,0,11,22,0,1,1,11
"523",1,0,11,23,1,1,2,11
"524",1,0,11,24,0,1,2,11
"525",1,0,11,25,1,1,2,11
"526",1,0,11,26,0,1,2,11
"527",1,0,11,27,1,0,2,11
"528",1,0,11,28,0,1,2,11
"529",1,0,11,29,1,1,2,11
"530",1,0,11,30,1,1,1,11
"531",1,0,11,31,1,1,1,11
"532",1,0,11,32,0,1,1,11
"533",1,0,11,33,1,1,2,11
"534",1,0,11,34,1,1,1,11
"535",1,0,11,35,1,1,1,11
"536",1,0,11,36,0,1,1,11
"537",1,0,11,37,1,1,2,11
"538",1,0,11,38,0,1,1,11
"539",1,0,11,39,0,0,1,11
"540",1,0,11,40,0,0,1,11
"541",1,0,11,41,0,1,2,11
"542",1,0,11,42,1,1,2,11
"543",1,0,11,43,1,0,2,11
"544",1,0,11,44,0,1,1,11
"545",1,0,11,45,0,0,1,11
"546",1,0,11,46,0,1,1,11
"547",1,0,11,47,0,1,1,11
"548",1,0,11,48,0,0,1,11
"549",1,0,11,49,0,0,2,11
"550",1,0,11,50,0,1,2,11
"551",1,0,12,1,1,1,1,12
"552",1,0,12,2,0,0,1,12
"553",1,0,12,3,0,0,2,12
"554",1,0,12,4,0,0,2,12
"555",1,0,12,5,1,0,2,12
"556",1,0,12,6,0,0,1,12
"557",1,0,12,7,1,1,1,12
"558",1,0,12,8,0,0,1,12
"559",1,0,12,9,0,1,2,12
"560",1,0,12,10,0,0,2,12
"561",1,0,12,11,1,1,2,12
"562",1,0,12,12,0,1,1,12
"563",1,0,12,13,1,1,1,12
"564",1,0,12,14,1,0,1,12
"565",1,0,12,15,1,0,1,12
"566",1,0,12,16,0,1,1,12
"567",1,0,12,17,0,1,2,12
"568",1,0,12,18,0,0,2,12
"569",1,0,12,19,1,0,2,12
"570",1,0,12,20,1,0,1,12
"571",1,0,12,21,0,1,1,12
"572",1,0,12,22,0,1,1,12
"573",1,0,12,23,1,1,1,12
"574",1,0,12,24,0,1,1,12
"575",1,0,12,25,1,1,2,12
"576",1,0,12,26,0,1,2,12
"577",1,0,12,27,1,0,2,12
"578",1,0,12,28,0,1,2,12
"579",1,0,12,29,1,1,2,12
"580",1,0,12,30,1,1,2,12
"581",1,0,12,31,1,1,2,12
"582",1,0,12,32,0,1,2,12
"583",1,0,12,33,1,1,2,12
"584",1,0,12,34,1,1,2,12
"585",1,0,12,35,1,1,2,12
"586",1,0,12,36,0,1,2,12
"587",1,0,12,37,1,1,2,12
"588",1,0,12,38,0,1,2,12
"589",1,0,12,39,0,0,2,12
"590",1,0,12,40,0,0,2,12
"591",1,0,12,41,0,1,2,12
"592",1,0,12,42,1,1,2,12
"593",1,0,12,43,1,0,2,12
"594",1,0,12,44,0,1,2,12
"595",1,0,12,45,0,0,2,12
"596",1,0,12,46,0,1,2,12
"597",1,0,12,47,0,1,2,12
"598",1,0,12,48,0,0,2,12
"599",1,0,12,49,0,0,2,12
"600",1,0,12,50,0,1,2,12
"601",1,0,13,1,1,1,2,13
"602",1,0,13,2,0,0,1,13
"603",1,0,13,3,0,0,1,13
"604",1,0,13,4,0,0,1,13
"605",1,0,13,5,1,0,2,13
"606",1,0,13,6,0,0,2,13
"607",1,0,13,7,1,1,1,13
"608",1,0,13,8,0,0,1,13
"609",1,0,13,9,0,1,1,13
"610",1,0,13,10,0,0,2,13
"611",1,0,13,11,1,1,1,13
"612",1,0,13,12,0,1,1,13
"613",1,0,13,13,1,1,1,13
"614",1,0,13,14,1,0,1,13
"615",1,0,13,15,1,0,1,13
"616",1,0,13,16,0,1,1,13
"617",1,0,13,17,0,1,1,13
"618",1,0,13,18,0,0,1,13
"619",1,0,13,19,1,0,1,13
"620",1,0,13,20,1,0,1,13
"621",1,0,13,21,0,1,1,13
"622",1,0,13,22,0,1,1,13
"623",1,0,13,23,1,1,1,13
"624",1,0,13,24,0,1,2,13
"625",1,0,13,25,1,1,2,13
"626",1,0,13,26,0,1,2,13
"627",1,0,13,27,1,0,2,13
"628",1,0,13,28,0,1,2,13
"629",1,0,13,29,1,1,2,13
"630",1,0,13,30,1,1,2,13
"631",1,0,13,31,1,1,2,13
"632",1,0,13,32,0,1,2,13
"633",1,0,13,33,1,1,2,13
"634",1,0,13,34,1,1,2,13
"635",1,0,13,35,1,1,2,13
"636",1,0,13,36,0,1,2,13
"637",1,0,13,37,1,1,2,13
"638",1,0,13,38,0,1,1,13
"639",1,0,13,39,0,0,2,13
"640",1,0,13,40,0,0,2,13
"641",1,0,13,41,0,1,2,13
"642",1,0,13,42,1,1,2,13
"643",1,0,13,43,1,0,2,13
"644",1,0,13,44,0,1,2,13
"645",1,0,13,45,0,0,2,13
"646",1,0,13,46,0,1,2,13
"647",1,0,13,47,0,1,2,13
"648",1,0,13,48,0,0,2,13
"649",1,0,13,49,0,0,2,13
"650",1,0,13,50,0,1,2,13
"651",1,0,14,1,1,1,1,14
"652",1,0,14,2,0,0,1,14
"653",1,0,14,3,0,0,1,14
"654",1,0,14,4,0,0,2,14
"655",1,0,14,5,1,0,2,14
"656",1,0,14,6,0,0,2,14
"657",1,0,14,7,1,1,2,14
"658",1,0,14,8,0,0,2,14
"659",1,0,14,9,0,1,2,14
"660",1,0,14,10,0,0,2,14
"661",1,0,14,11,1,1,2,14
"662",1,0,14,12,0,1,2,14
"663",1,0,14,13,1,1,2,14
"664",1,0,14,14,1,0,1,14
"665",1,0,14,15,1,0,2,14
"666",1,0,14,16,0,1,2,14
"667",1,0,14,17,0,1,2,14
"668",1,0,14,18,0,0,1,14
"669",1,0,14,19,1,0,2,14
"670",1,0,14,20,1,0,1,14
"671",1,0,14,21,0,1,2,14
"672",1,0,14,22,0,1,2,14
"673",1,0,14,23,1,1,1,14
"674",1,0,14,24,0,1,2,14
"675",1,0,14,25,1,1,2,14
"676",1,0,14,26,0,1,2,14
"677",1,0,14,27,1,0,2,14
"678",1,0,14,28,0,1,2,14
"679",1,0,14,29,1,1,1,14
"680",1,0,14,30,1,1,2,14
"681",1,0,14,31,1,1,1,14
"682",1,0,14,32,0,1,2,14
"683",1,0,14,33,1,1,2,14
"684",1,0,14,34,1,1,1,14
"685",1,0,14,35,1,1,2,14
"686",1,0,14,36,0,1,2,14
"687",1,0,14,37,1,1,2,14
"688",1,0,14,38,0,1,1,14
"689",1,0,14,39,0,0,2,14
"690",1,0,14,40,0,0,1,14
"691",1,0,14,41,0,1,2,14
"692",1,0,14,42,1,1,2,14
"693",1,0,14,43,1,0,2,14
"694",1,0,14,44,0,1,2,14
"695",1,0,14,45,0,0,1,14
"696",1,0,14,46,0,1,2,14
"697",1,0,14,47,0,1,1,14
"698",1,0,14,48,0,0,2,14
"699",1,0,14,49,0,0,2,14
"700",1,0,14,50,0,1,2,14
"701",1,0,15,1,1,1,1,15
"702",1,0,15,2,0,0,1,15
"703",1,0,15,3,0,0,1,15
"704",1,0,15,4,0,0,1,15
"705",1,0,15,5,1,0,1,15
"706",1,0,15,6,0,0,1,15
"707",1,0,15,7,1,1,2,15
"708",1,0,15,8,0,0,2,15
"709",1,0,15,9,0,1,2,15
"710",1,0,15,10,0,0,2,15
"711",1,0,15,11,1,1,2,15
"712",1,0,15,12,0,1,2,15
"713",1,0,15,13,1,1,2,15
"714",1,0,15,14,1,0,1,15
"715",1,0,15,15,1,0,1,15
"716",1,0,15,16,0,1,1,15
"717",1,0,15,17,0,1,2,15
"718",1,0,15,18,0,0,2,15
"719",1,0,15,19,1,0,1,15
"720",1,0,15,20,1,0,2,15
"721",1,0,15,21,0,1,1,15
"722",1,0,15,22,0,1,1,15
"723",1,0,15,23,1,1,2,15
"724",1,0,15,24,0,1,1,15
"725",1,0,15,25,1,1,2,15
"726",1,0,15,26,0,1,1,15
"727",1,0,15,27,1,0,2,15
"728",1,0,15,28,0,1,2,15
"729",1,0,15,29,1,1,2,15
"730",1,0,15,30,1,1,2,15
"731",1,0,15,31,1,1,2,15
"732",1,0,15,32,0,1,2,15
"733",1,0,15,33,1,1,2,15
